bungeni.Owner,bungeni.bill.Edit,t,bill,1005
bungeni.Owner,bungeni.bill.Edit,t,bill,1002
bungeni.Owner,bungeni.bill.Edit,t,bill,1006
bungeni.Owner,bungeni.bill.Edit,t,bill,1007
bungeni.Owner,bungeni.bill.Edit,t,bill,1001
bungeni.Owner,bungeni.bill.Edit,t,bill,1003
bungeni.Owner,bungeni.bill.Edit,t,bill,1004
bungeni.Owner,bungeni.bill.Edit,t,bill,1008
bungeni.Owner,bungeni.bill.Edit,t,bill,1009
bungeni.Owner,bungeni.bill.Edit,t,bill,1010
bungeni.Owner,zope.View,t,bill,1005
bungeni.Owner,zope.View,t,bill,1002
bungeni.Owner,zope.View,t,bill,1006
bungeni.Owner,zope.View,t,bill,1007
bungeni.Owner,zope.View,t,bill,1001
bungeni.Owner,zope.View,t,bill,1003
bungeni.Owner,zope.View,t,bill,1004
bungeni.Owner,zope.View,t,bill,1008
bungeni.Owner,zope.View,t,bill,1009
bungeni.Owner,zope.View,t,bill,1010
bungeni.Anybody,zope.View,f,bill,1005
bungeni.Anybody,zope.View,f,bill,1002
bungeni.Anybody,zope.View,f,bill,1006
bungeni.Anybody,zope.View,f,bill,1007
bungeni.Anybody,zope.View,f,bill,1001
bungeni.Anybody,zope.View,f,bill,1003
bungeni.Anybody,zope.View,f,bill,1004
bungeni.Anybody,zope.View,f,bill,1008
bungeni.Anybody,zope.View,f,bill,1009
bungeni.Anybody,zope.View,f,bill,1010
bungeni.Everybody,zope.View,f,bill,1005
bungeni.Everybody,zope.View,f,bill,1002
bungeni.Everybody,zope.View,f,bill,1006
bungeni.Everybody,zope.View,f,bill,1007
bungeni.Everybody,zope.View,f,bill,1001
bungeni.Everybody,zope.View,f,bill,1003
bungeni.Everybody,zope.View,f,bill,1004
bungeni.Everybody,zope.View,f,bill,1008
bungeni.Everybody,zope.View,f,bill,1009
bungeni.Everybody,zope.View,f,bill,1010
bungeni.MP,zope.View,f,bill,1005
bungeni.MP,zope.View,f,bill,1002
bungeni.MP,zope.View,f,bill,1006
bungeni.MP,zope.View,f,bill,1007
bungeni.MP,zope.View,f,bill,1001
bungeni.MP,zope.View,f,bill,1003
bungeni.MP,zope.View,f,bill,1004
bungeni.MP,zope.View,f,bill,1008
bungeni.MP,zope.View,f,bill,1009
bungeni.MP,zope.View,f,bill,1010
bungeni.Speaker,zope.View,f,bill,1005
bungeni.Speaker,zope.View,f,bill,1002
bungeni.Speaker,zope.View,f,bill,1006
bungeni.Speaker,zope.View,f,bill,1007
bungeni.Speaker,zope.View,f,bill,1001
bungeni.Speaker,zope.View,f,bill,1003
bungeni.Speaker,zope.View,f,bill,1004
bungeni.Speaker,zope.View,f,bill,1008
bungeni.Speaker,zope.View,f,bill,1009
bungeni.Speaker,zope.View,f,bill,1010
bungeni.Clerk,zope.View,f,bill,1005
bungeni.Clerk,zope.View,f,bill,1002
bungeni.Clerk,zope.View,f,bill,1006
bungeni.Clerk,zope.View,f,bill,1007
bungeni.Clerk,zope.View,f,bill,1001
bungeni.Clerk,zope.View,f,bill,1003
bungeni.Clerk,zope.View,f,bill,1004
bungeni.Clerk,zope.View,f,bill,1008
bungeni.Clerk,zope.View,f,bill,1009
bungeni.Clerk,zope.View,f,bill,1010
bungeni.Owner,bungeni.bill.Edit,t,bill,4001
bungeni.Owner,zope.View,t,bill,4001
bungeni.Owner,bungeni.bill.Delete,t,bill,4001
bungeni.MP,zope.View,f,bill,4001
bungeni.Clerk,zope.View,f,bill,4001
bungeni.Speaker,zope.View,f,bill,4001
bungeni.Minister,zope.View,f,bill,4001
bungeni.Everybody,zope.View,f,bill,4001
bungeni.Anybody,zope.View,f,bill,4001
bungeni.Owner,bungeni.bill.Edit,t,bill,4002
bungeni.Owner,zope.View,t,bill,4002
bungeni.Owner,bungeni.bill.Delete,t,bill,4002
bungeni.MP,zope.View,f,bill,4002
bungeni.Clerk,zope.View,f,bill,4002
bungeni.Speaker,zope.View,f,bill,4002
bungeni.Minister,zope.View,f,bill,4002
bungeni.Everybody,zope.View,f,bill,4002
bungeni.Anybody,zope.View,f,bill,4002
bungeni.Owner,bungeni.bill.Edit,t,bill,4003
bungeni.Owner,zope.View,t,bill,4003
bungeni.Owner,bungeni.bill.Delete,t,bill,4003
bungeni.MP,zope.View,f,bill,4003
bungeni.Clerk,zope.View,f,bill,4003
bungeni.Speaker,zope.View,f,bill,4003
bungeni.Minister,zope.View,f,bill,4003
bungeni.Everybody,zope.View,f,bill,4003
bungeni.Anybody,zope.View,f,bill,4003
bungeni.Owner,bungeni.bill.Edit,t,bill,4004
bungeni.Owner,zope.View,t,bill,4004
bungeni.Owner,bungeni.bill.Delete,t,bill,4004
bungeni.MP,zope.View,f,bill,4004
bungeni.Clerk,zope.View,f,bill,4004
bungeni.Speaker,zope.View,f,bill,4004
bungeni.Minister,zope.View,f,bill,4004
bungeni.Everybody,zope.View,f,bill,4004
bungeni.Anybody,zope.View,f,bill,4004
bungeni.Owner,bungeni.bill.Edit,t,bill,4006
bungeni.Owner,zope.View,t,bill,4006
bungeni.Owner,bungeni.bill.Delete,t,bill,4006
bungeni.MP,zope.View,f,bill,4006
bungeni.Clerk,zope.View,f,bill,4006
bungeni.Speaker,zope.View,f,bill,4006
bungeni.Minister,zope.View,f,bill,4006
bungeni.Everybody,zope.View,f,bill,4006
bungeni.Anybody,zope.View,f,bill,4006
bungeni.Owner,bungeni.bill.Edit,t,bill,4005
bungeni.Owner,zope.View,t,bill,4005
bungeni.Owner,bungeni.bill.Delete,t,bill,4005
bungeni.MP,zope.View,f,bill,4005
bungeni.Clerk,zope.View,f,bill,4005
bungeni.Speaker,zope.View,f,bill,4005
bungeni.Minister,zope.View,f,bill,4005
bungeni.Everybody,zope.View,f,bill,4005
bungeni.Anybody,zope.View,f,bill,4005
bungeni.Owner,bungeni.bill.Edit,t,bill,4007
bungeni.Owner,zope.View,t,bill,4007
bungeni.Owner,bungeni.bill.Delete,t,bill,4007
bungeni.MP,zope.View,f,bill,4007
bungeni.Clerk,zope.View,f,bill,4007
bungeni.Speaker,zope.View,f,bill,4007
bungeni.Minister,zope.View,f,bill,4007
bungeni.Everybody,zope.View,f,bill,4007
bungeni.Anybody,zope.View,f,bill,4007
bungeni.Owner,bungeni.bill.Edit,t,bill,4008
bungeni.Owner,zope.View,t,bill,4008
bungeni.Owner,bungeni.bill.Delete,t,bill,4008
bungeni.MP,zope.View,f,bill,4008
bungeni.Clerk,zope.View,f,bill,4008
bungeni.Speaker,zope.View,f,bill,4008
bungeni.Minister,zope.View,f,bill,4008
bungeni.Everybody,zope.View,f,bill,4008
bungeni.Anybody,zope.View,f,bill,4008
bungeni.Owner,bungeni.bill.Edit,t,bill,4009
bungeni.Owner,zope.View,t,bill,4009
bungeni.Owner,bungeni.bill.Delete,t,bill,4009
bungeni.MP,zope.View,f,bill,4009
bungeni.Clerk,zope.View,f,bill,4009
bungeni.Speaker,zope.View,f,bill,4009
bungeni.Minister,zope.View,f,bill,4009
bungeni.Everybody,zope.View,f,bill,4009
bungeni.Anybody,zope.View,f,bill,4009
bungeni.Owner,bungeni.bill.Edit,t,bill,4010
bungeni.Owner,zope.View,t,bill,4010
bungeni.Owner,bungeni.bill.Delete,t,bill,4010
bungeni.MP,zope.View,f,bill,4010
bungeni.Clerk,zope.View,f,bill,4010
bungeni.Speaker,zope.View,f,bill,4010
bungeni.Minister,zope.View,f,bill,4010
bungeni.Everybody,zope.View,f,bill,4010
bungeni.Anybody,zope.View,f,bill,4010
bungeni.Owner,bungeni.bill.Edit,t,bill,4045
bungeni.Owner,zope.View,t,bill,4045
bungeni.Owner,bungeni.bill.Delete,t,bill,4045
bungeni.MP,zope.View,f,bill,4045
bungeni.Clerk,zope.View,f,bill,4045
bungeni.Speaker,zope.View,f,bill,4045
bungeni.Minister,zope.View,f,bill,4045
bungeni.Everybody,zope.View,f,bill,4045
bungeni.Anybody,zope.View,f,bill,4045
bungeni.Owner,bungeni.bill.Edit,t,bill,4056
bungeni.Owner,zope.View,t,bill,4056
bungeni.Owner,bungeni.bill.Delete,t,bill,4056
bungeni.MP,zope.View,f,bill,4056
bungeni.Clerk,zope.View,f,bill,4056
bungeni.Speaker,zope.View,f,bill,4056
bungeni.Minister,zope.View,f,bill,4056
bungeni.Everybody,zope.View,f,bill,4056
bungeni.Anybody,zope.View,f,bill,4056
bungeni.Owner,bungeni.bill.Edit,t,bill,4057
bungeni.Owner,zope.View,t,bill,4057
bungeni.Owner,bungeni.bill.Delete,t,bill,4057
bungeni.MP,zope.View,f,bill,4057
bungeni.Clerk,zope.View,f,bill,4057
bungeni.Speaker,zope.View,f,bill,4057
bungeni.Minister,zope.View,f,bill,4057
bungeni.Everybody,zope.View,f,bill,4057
bungeni.Anybody,zope.View,f,bill,4057
bungeni.Owner,bungeni.bill.Edit,t,bill,4058
bungeni.Owner,zope.View,t,bill,4058
bungeni.Owner,bungeni.bill.Delete,t,bill,4058
bungeni.MP,zope.View,f,bill,4058
bungeni.Clerk,zope.View,f,bill,4058
bungeni.Speaker,zope.View,f,bill,4058
bungeni.Minister,zope.View,f,bill,4058
bungeni.Everybody,zope.View,f,bill,4058
bungeni.Anybody,zope.View,f,bill,4058
bungeni.Owner,bungeni.bill.Edit,t,bill,4059
bungeni.Owner,zope.View,t,bill,4059
bungeni.Owner,bungeni.bill.Delete,t,bill,4059
bungeni.MP,zope.View,f,bill,4059
bungeni.Clerk,zope.View,f,bill,4059
bungeni.Speaker,zope.View,f,bill,4059
bungeni.Minister,zope.View,f,bill,4059
bungeni.Everybody,zope.View,f,bill,4059
bungeni.Anybody,zope.View,f,bill,4059
bungeni.Owner,bungeni.bill.Edit,t,bill,4060
bungeni.Owner,zope.View,t,bill,4060
bungeni.Owner,bungeni.bill.Delete,t,bill,4060
bungeni.MP,zope.View,f,bill,4060
bungeni.Clerk,zope.View,f,bill,4060
bungeni.Speaker,zope.View,f,bill,4060
bungeni.Minister,zope.View,f,bill,4060
bungeni.Everybody,zope.View,f,bill,4060
bungeni.Anybody,zope.View,f,bill,4060
bungeni.Owner,bungeni.bill.Edit,t,bill,4061
bungeni.Owner,zope.View,t,bill,4061
bungeni.Owner,bungeni.bill.Delete,t,bill,4061
bungeni.MP,zope.View,f,bill,4061
bungeni.Clerk,zope.View,f,bill,4061
bungeni.Speaker,zope.View,f,bill,4061
bungeni.Minister,zope.View,f,bill,4061
bungeni.Everybody,zope.View,f,bill,4061
bungeni.Anybody,zope.View,f,bill,4061
bungeni.Owner,bungeni.bill.Edit,t,bill,4062
bungeni.Owner,zope.View,t,bill,4062
bungeni.Owner,bungeni.bill.Delete,t,bill,4062
bungeni.MP,zope.View,f,bill,4062
bungeni.Clerk,zope.View,f,bill,4062
bungeni.Speaker,zope.View,f,bill,4062
bungeni.Minister,zope.View,f,bill,4062
bungeni.Everybody,zope.View,f,bill,4062
bungeni.Anybody,zope.View,f,bill,4062
bungeni.Owner,bungeni.bill.Edit,t,bill,4063
bungeni.Owner,zope.View,t,bill,4063
bungeni.Owner,bungeni.bill.Delete,t,bill,4063
bungeni.MP,zope.View,f,bill,4063
bungeni.Clerk,zope.View,f,bill,4063
bungeni.Speaker,zope.View,f,bill,4063
bungeni.Minister,zope.View,f,bill,4063
bungeni.Everybody,zope.View,f,bill,4063
bungeni.Anybody,zope.View,f,bill,4063
bungeni.Owner,bungeni.bill.Edit,t,bill,4064
bungeni.Owner,zope.View,t,bill,4064
bungeni.Owner,bungeni.bill.Delete,t,bill,4064
bungeni.MP,zope.View,f,bill,4064
bungeni.Clerk,zope.View,f,bill,4064
bungeni.Speaker,zope.View,f,bill,4064
bungeni.Minister,zope.View,f,bill,4064
bungeni.Everybody,zope.View,f,bill,4064
bungeni.Anybody,zope.View,f,bill,4064
bungeni.Owner,bungeni.bill.Edit,t,bill,4065
bungeni.Owner,zope.View,t,bill,4065
bungeni.Owner,bungeni.bill.Delete,t,bill,4065
bungeni.MP,zope.View,f,bill,4065
bungeni.Clerk,zope.View,f,bill,4065
bungeni.Speaker,zope.View,f,bill,4065
bungeni.Minister,zope.View,f,bill,4065
bungeni.Everybody,zope.View,f,bill,4065
bungeni.Anybody,zope.View,f,bill,4065
